1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-7.631344095773626712e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-7.218937057863232809e-01,2.203047342644658124e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-4.901106475603120294e-01,2.376310538726645882e-01,2.050027208416470292e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.080935969526573420e-01,5.115000906947215764e-01,-6.031779430437148593e-01,-3.140177761654271982e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-2.993869036822057184e-01,-2.263703972428804945e-01,8.607763468166154119e-01,-7.666243424632687709e-02,-7.739089424995464483e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.681044803192454418e-01,-3.924614547433338818e-01,-3.658951569018683569e-01,6.411645202249228737e-01,-2.951931797569381510e-01,-3.126609831307817777e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.848975149646290950e-01,1.571666968982405044e-01,-8.172428804643570022e-01,-1.313187012515871499e-01,7.825394522038817691e-01,-8.771449301650644514e-01,1.282278251405768177e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000096e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000096e-04,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000096e-04,3.399999999999999811e-03,1.220000000000000077e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.884000000000000119e-01,2.000000000000000096e-04,2.000000000000000096e-04,2.000000000000000096e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000192e-04,7.000000000000000146e-03,2.000000000000000096e-04,3.447999999999999954e-01,2.000000000000000096e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000021e-03,2.000000000000000096e-04,2.000000000000000096e-04,2.000000000000000096e-04,5.999999999999999474e-04,4.000000000000000192e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000096e-04,5.700000000000000205e-02,2.000000000000000096e-04,1.066000000000000003e-01,2.000000000000000096e-04,2.000000000000000096e-04,1.247999999999999943e-01,0.000000000000000000e+00
