2008SB_R4_T13,001,41.75047701362813,33.58291314291926,31.395050927413855,20387.149371389194,4.941864849904139,1.329842627430555,0.7519686761223334,6147.314264519999,0.587087786057701,3871.443630691788,21573.26088269201,0.6297780565793283,1.0581793702344369,1.5878609766614467,0.9450193682933477,0.8457049868507092,0.838438645826272,0.8891619274027964,0.875631889765043,0.9886542220627663,7506.3662872026825,5976.046025550314,4384.320757809101,2520.416300827095,0.36819106734642,0.2931280836121672,0.2150531532359274,0.12362769580548533,1.7033227802523498,1.1544449661577079,1.1070426066918884,1.143596595232879,1.073388093841179,0.9269357816756885,0.049542551423945695,0.02352166690036579,4063.9837887567264,217.21043660282996,103.12653244954498,31.762843776923717,28.37196254240336,20.810689547828847,6130.273788539999,10658.298929696612,2473.4362021732873,0.4034789126053645,2.478444272447225,1.7835034877789657,0.5606941656420986
2008SB_R4_T13,002,39.720442695308435,33.45055367854726,31.454859966584706,20512.900733904113,4.6432220034082405,1.2627760141836417,0.7919060773786387,6045.635968019999,0.599413956143829,3814.5427224458904,21363.09519949834,0.6309580567907048,1.0414468181084213,1.5848914032200243,0.9602026552025948,0.8736838384500021,0.8629369406139028,0.9063989083093892,0.8973608232972391,0.9924394056231474,6806.337149814641,6431.697352988819,4429.031294264247,2845.8349368364075,0.33180763842750904,0.31354401975720514,0.21591443120201229,0.1387339106132736,1.6682961578559754,1.1537964870874513,1.118604237226555,1.1422665306038438,1.0946453672308671,0.9251162433918795,0.04854752895854668,0.026336227649573867,4097.368792814814,215.01852501660298,116.64397643282999,32.788898786123745,27.73406022652129,23.007245864421336,6179.125457339999,11415.246424439194,2572.442635930638,0.41631176672014486,2.402045966364013,1.7748419737341206,0.5634304432726948
2008SB_R4_T13,003,42.79098706802165,35.76885165761889,33.25780441703395,24394.576769173706,4.596968046608139,1.286644979068582,0.7772151730028217,6763.478980499999,0.6014176532346646,4285.803143685907,25366.63497485477,0.6336684354372125,1.0398473076568973,1.5781123756149058,0.9616796549229081,0.866093251166115,0.8500900323450961,0.8973804748580743,0.8871049750537283,0.9913058637615456,8847.672761456495,7236.496628581967,5144.341723897859,3166.0656552373857,0.3626901522078009,0.29664366375588824,0.21088054826999603,0.1297856357663149,1.6627380234377895,1.2202357684551766,1.1909631287516846,1.1793967160780097,1.1560743574701413,0.9376258569663095,0.037807407180752955,0.024566735852937525,4823.4678173972725,194.49422223234296,126.37968426824398,34.35496185670524,29.135261268113062,23.11404149022588,6770.011739039999,13023.16595298618,2828.5366768841973,0.417803806834357,2.393467899627016,1.7996506626630109,0.5556633966506935
2008SB_R4_T13,004,39.58985801136414,34.400642542335504,31.931822578030115,21020.676969385167,4.496372986146459,1.239824564182658,0.8065657262237259,6079.521052439999,0.6058696856406701,3862.948868671703,21817.742538442635,0.6354034857929013,1.0379181683928793,1.5738031382565196,0.9634670925439217,0.8882614026154431,0.8652636479498166,0.9080274385995295,0.900721409504912,0.9937758213054299,6672.860971422227,6920.814574899026,4386.180800076767,3040.8206229871466,0.3174427246629917,0.3292384248603699,0.2086603017811875,0.14465854869545086,1.6505199446355552,1.083437003144463,1.0726708853142837,1.0728892433530535,1.0626,0.9059366835629592,0.059310113691100896,0.034753202745939946,3973.6020875290733,260.14488192227697,152.433830625417,32.636523580667294,28.85034895834199,23.12921136990991,6603.916065119999,11822.113690791748,2618.3730044226445,0.3964879290716828,2.5221448792687093,1.7081968549871502,0.5854126221345387
2008SB_R4_T13,005,38.28432649479646,34.049829782641794,31.36533686215583,19995.849647322513,4.335537112633309,1.220593506234228,0.8192735705150501,5809.316020199999,0.6132709088205034,3718.859836798345,20632.40866822423,0.640154507667895,1.0318345572770875,1.5621228750587646,0.9691476147483412,0.899858644206501,0.868724316328638,0.9104469638534048,0.9043265266725441,0.9947168172389607,7189.773451186985,6089.512101841772,4322.994893151957,2393.5692011417996,0.3595632882821616,0.3045388022637573,0.21619460885128303,0.11970330060279802,1.6306007436799637,1.1292473278516333,1.100444391808735,1.113304677724274,1.073388093841179,0.9241644712494322,0.04925465386816047,0.02658087488240733,3995.1582896437735,212.92761713602496,114.90898637215798,30.29069282216527,27.548722535638476,23.05200452390406,6213.4253200799985,10610.224955268499,2446.843282524647,0.393799419237752,2.539363826223068,1.7423768567697628,0.5739286516086569
2008SB_R4_T13,006,39.21459643477288,33.34494281010623,32.037258014905255,20308.955013397706,4.510321475695513,1.224030983442103,0.8169727837998803,5947.644589919999,0.6052444756816225,3775.4642929403144,21109.28352684226,0.6347831037750522,1.0394076658753038,1.5753412371139128,0.9620864198243931,0.885652334954096,0.8859648164014029,0.9224531473088979,0.9152187849191004,0.9940723893145037,7218.521904185756,6294.171406969907,4315.466400494534,2480.7953017475097,0.3554354175004936,0.309920988195487,0.21249081489656385,0.12215277940745561,1.6522249110556626,1.1187653657108414,1.105800540224351,1.1112524961154273,1.0946453672308671,0.9227844106157606,0.05433639338315941,0.022879196001080078,3982.2451189124663,234.48687996907796,98.73440161298998,32.28500252662795,27.71000330140962,23.61611292426297,5928.023271059999,10892.926456961413,2487.819028140527,0.41967092812975343,2.3828193305084526,1.730637085113226,0.5778218949552762
2008SB_R4_T13,007,40.7724404916863,31.250469348940875,29.54965241854203,17937.57077336941,4.742785284492547,1.379794249833616,0.7247457366347092,5567.638519079999,0.5951898440893336,3492.865910301078,18566.474281802177,0.6273514162838003,1.035060684435958,1.594002936860545,0.9661269286302148,0.8220378891155075,0.8278292184063376,0.8816451726021024,0.8636255967415295,0.9850821853307963,5726.606224690394,5952.7775701398505,3802.4681422577846,2455.718836281381,0.31925204906743915,0.33186085481415917,0.21198345028430654,0.1369036458340951,1.6801361950825011,1.056819105057603,1.0377176457106712,1.0423770486392026,1.0183053569534042,0.9053190308880154,0.052945380366507346,0.0417355887454773,3442.4467735313697,201.32312212336498,158.69824660304997,32.0959170198556,26.075621430536795,21.35073142809886,6088.669218719999,10113.49784016755,2382.278725879003,0.39126427143628306,2.5558173158237087,1.6989544327842157,0.5885973047324278
2008SB_R4_T13,008,39.64817006727485,32.60824902339104,29.94124779624716,18868.13890129664,4.6276218207919175,1.3241989892032606,0.7551735110458561,5711.5781177399995,0.6000867624281395,3606.908164141389,19573.01767404093,0.6315081558524841,1.0373581505007816,1.5835108236252027,0.9639872203416466,0.8531990432783303,0.8327115380093357,0.8851082487671094,0.8726404169935142,0.9893221486751068,6009.898882270931,6309.710674048088,4007.1248239130455,2541.4045210645736,0.3185210217981766,0.3344108662256285,0.21237520270945595,0.13469290926673883,1.6664256947673466,1.1213955129197393,1.0937011120006486,1.073074299326702,1.0626,0.9229320744431159,0.04264631008828221,0.03442161546860191,3698.3040262865725,170.88908780304897,137.93170982342397,32.797771943817956,27.5482614894199,21.713872266986947,6333.780162599999,10664.948486066987,2468.2921545666295,0.3897028458836504,2.5660577297876848,1.690243663617104,0.5916306752246657
2008SB_R4_T13,009,37.967068589213895,32.41496644729639,29.701554044431703,17395.81444273335,4.540606988471342,1.2782855918049774,0.7822977951178892,5376.3220189799995,0.603895827465434,3427.746026483172,18128.49328303227,0.6375633777854488,1.042118110808257,1.5684715196055652,0.9595841293118008,0.8741182854993594,0.8466479310545698,0.8949564470796814,0.8856065771415773,0.9919340708745722,4859.927968909166,6065.437365768032,3929.6724714994225,2540.5313418430105,0.2793734081786136,0.3486722272035795,0.225897584987229,0.1460426788413032,1.6559147364819942,1.102911961944029,1.087091970097476,1.1027410588656386,1.073388093841179,0.899766415791463,0.06166921302717368,0.03856437118136329,3535.7873149154157,242.33980877191797,151.54534781208898,31.644365314532298,26.867108468312274,21.39040140712644,5910.498887039999,10036.029163922682,2365.8281500215335,0.40027554276494404,2.498279043212079,1.6546258016880662,0.6043662554879718
2008SB_R5_T2,001,36.79518055262484,36.48497261559451,33.048314813627876,21717.61784195503,4.235354211782677,1.1133753947856941,0.8981696601912807,6090.535721159999,0.6180687049879229,3997.682876182298,22858.99564279225,0.6563762301390628,1.052555386559582,1.5235164743673542,0.9500687686076394,0.9621153766574247,0.9019798539798629,0.9335363325256228,0.9313721582004909,0.9980713152923041,8589.471435688372,7677.195909620588,2618.9648731115094,2831.9856235345615,0.3955070716409265,0.353500828934813,0.12059171922862001,0.1304003801956405,1.617943105563871,0.7178470852259771,0.6887180888958268,0.6824898497285733,0.6440328563047074,0.9665742300519726,0.02911319283635714,0.00431257711167022,2531.4239557609194,76.246429382541,11.294487968048998,30.247090136971146,30.794638425949383,24.34955569942671,7043.062611419999,13643.718437141313,2908.482925015691,0.4129571303682181,2.4215588652224946,1.7771747129761073,0.5626908782228685
