bname,wname,nut_length,nut_height,nut_width,nut_vol,nut_va3d,nut_ratio_feret,nut_inv_ratio_feret,nut_area,nut_sphericity,nut_cnvx_area,nut_cnvx_vol,nut_ratio_cnvx_area,nut_ratio_cnvx_vol,nut_inv_ratio_cnvx_area,nut_inv_ratio_cnvx_vol,krumbein,corey,sneed,janke,wadell,air_vol,meat_vol,shell_vol,vein_vol,air_ratio_vol,meat_ratio_vol,shell_ratio_vol,vein_ratio_vol,shell_rugosity,shell_thickness1,shell_thickness2,shell_thickness3,shell_thickness4,shell_ext_ratio,shell_thick_ratio,shell_prot_ratio,shell_ext_vol,shell_thick_vol,shell_prot_vol,meat_length,meat_height,meat_width,meat_area,meat_cnvx_vol,meat_cnvx_area,meat_ratio_cnvx_area,meat_inv_ratio_cnvx_area,meat_ratio_cnvx_vol,meat_inv_ratio_cnvx_vol,ShellIntegrity,ShellTexture,ShellColor,SEAL,ShellStrength,ShellThickness,PackingTissue,KernelFill,%TipShrivel,%MinorShrivel,%MajorShrivel,Plumpness,EaseOfRemoval,PercentKernel,%Blank
2014SBa_R1_T23,001,39.638291058671435,32.981955699066745,32.98328130333039,19327.724563555184,4.825283555559755,1.2018174853043369,0.8320730994746423,5885.439363539998,0.5917783239450481,3686.113783963834,20418.989878667024,0.6263107231720242,1.0564611375500226,1.5966515708614768,0.9465563516316764,0.8846676354125053,0.912162078964406,0.9405488187511925,0.9332563615034144,0.9941990770743118,6725.087320415903,6793.841548515778,3414.2094604975496,2394.586234125953,0.34795028759344426,0.3515075727706927,0.1766482882799077,0.12389385135595538,1.6898219477414635,0.9237656125614868,0.9071096735736748,0.9124758927987054,0.9108,0.9636118563863508,0.025472917160255883,0.010915226453393441,3289.972716321885,86.96987475501601,37.266869420649,31.84078491338551,27.102797937708264,26.565319761709446,7062.868276199999,11941.9827170034,2641.8373366487162,0.374045958856547,2.6734682632502844,1.7577658577586799,0.5689039843310507,7.0,5.0,5.0,5.0,5.0,1.1,5.0,4.0,50.0,0.0,0.0,5.0,4.0,55.18911565,0.0
2014SBa_R1_T23,002,37.476299849957925,34.220330752554915,33.13196412790212,20827.580183703707,4.453334180162791,1.1311221908029658,0.8840777841075822,6022.892290139999,0.6078152206982509,3796.9423886211907,21612.72345315982,0.6304184444468843,1.0376972870842882,1.5862480052869943,0.9636721734233212,0.931120721499566,0.9251810494366391,0.9494770803551428,0.9468554460724496,0.9978551482754188,7926.964519080717,6765.679441704347,3526.9339684566235,2608.002254462021,0.3805993998901071,0.32484231879217884,0.16933959381494693,0.1252186875027672,1.6452368515076208,0.9235587196676333,0.9292144485228764,0.9323610276418284,0.9233633520992696,0.9164609950390864,0.06860543478907688,0.014933570171836847,3232.2974141689106,241.96683837833095,52.66971590938199,30.062989965887557,28.43620410921111,26.45955512248881,6884.455990499999,11991.43131834322,2636.0375946140025,0.3828970071493702,2.611668363367214,1.7723912907293242,0.5642094977732081,7.0,5.0,5.0,5.0,5.0,1.1,5.0,4.0,50.0,0.0,0.0,5.0,4.0,55.18911565,0.0
2014SBa_R1_T23,003,37.50396212830569,31.94735012891002,31.655682136370373,16924.74452796887,4.5456196437341205,1.1847466109478024,0.8440623427485441,5280.761702699999,0.6036737649649213,3349.895909337796,17750.93800622674,0.6343584690869556,1.0488157134007283,1.5763957584413106,0.9534563481677386,0.8958680981690503,0.9145252060405368,0.9421725636548668,0.9362933403162343,0.9952979469181052,5352.218718505956,6187.771654864569,3137.855888668743,2246.8982659296025,0.3162363077127211,0.3656050255080075,0.18540048764005276,0.1327581791392187,1.656523867751829,0.9184562117036608,0.904682498325851,0.9138852719746292,0.9108,0.9458055461381356,0.046308067103681405,0.007886386758183088,2967.801502485105,145.308041054154,24.746345129483995,31.07503730821216,27.87278586957521,23.770747090055828,6721.724629619999,10813.587317431648,2457.518521006167,0.3656083306621709,2.7351674350222046,1.7475737503872586,0.5722219161156444,7.0,5.0,5.0,5.0,5.0,1.1,5.0,4.0,50.0,0.0,0.0,5.0,4.0,55.18911565,0.0
2014SBa_R1_T23,004,39.0512263557345,31.842714952481085,32.162854668493075,17809.93313385808,4.733533698731477,1.2263786682137714,0.8154088340891534,5537.590134119999,0.5955773534861963,3497.248363874781,18784.80982389688,0.6315469868971338,1.0547378074196965,1.5834134605140309,0.9481029246940464,0.8757196763687702,0.8984945694497692,0.931129967834342,0.9226341718322708,0.9932052264467064,6800.617978949322,5841.740829729715,2863.332189169551,2304.2416987640163,0.3818441050753196,0.3280046469475008,0.16077164173772954,0.12937958168879765,1.6790430229533182,0.8121364872421896,0.8037168335096155,0.8166849431277334,0.8174680177230176,0.919834394353942,0.0707349956914251,0.009430609954632836,2633.7914300589205,202.53779006402698,27.002969046603,31.08658993529891,27.599182469167296,23.14701959277836,6474.597402239999,10605.276866805376,2449.817758922354,0.3783737592818972,2.6428894062259136,1.8154309093674836,0.5508334108668511,7.0,5.0,5.0,5.0,5.0,1.1,5.0,4.0,50.0,0.0,0.0,5.0,4.0,55.18911565,0.0
2014SBa_R1_T23,005,38.375461242577295,34.0148382975394,33.51656813703237,19564.662641679537,4.5914384780501445,1.1449698873010912,0.8733854148401995,5836.000092119999,0.6016589898028063,3673.7903919714004,20490.95203109785,0.6295048550345123,1.0473450223181973,1.5885500993398622,0.954795199949102,0.9182062526216102,0.9276807268538236,0.9511865251914362,0.9476069796328228,0.9971231854228964,6649.9637374234335,6785.493220585232,3425.6394945640886,2703.5661891067825,0.3398966728542867,0.3468239317415968,0.1750932054032092,0.13818619000090734,1.6620710684099476,0.9575005634021372,0.9336062669158413,0.9476978822288492,0.9233633520992696,0.9351740250384479,0.05618506441497712,0.0086409105465748,3203.569074462173,192.46977566457298,29.600644437341995,30.692323922930512,29.000909453018146,26.637784098328677,7206.300923579999,11956.082061844987,2613.0305083858343,0.3626035792976175,2.757832677595333,1.7620063381057811,0.5675348484132214,7.0,5.0,5.0,5.0,5.0,1.1,5.0,4.0,50.0,0.0,0.0,5.0,4.0,55.18911565,0.0
2014SBa_R1_T23,006,37.442189796656265,32.57571608067395,32.39217897727612,17194.207111048636,4.795455258145665,1.1559021646219865,0.8651251209716603,5432.697305639998,0.5930027657144464,3407.8147379873653,18225.00822659389,0.6272785959286771,1.0599504884923068,1.5941879836016313,0.943440293539011,0.9096420981363078,0.927497094049376,0.951060997225332,0.9466774107799534,0.9964999300335676,5943.500095566428,5897.305110710078,3176.9946059849904,2176.407298787138,0.34566875094503546,0.3429820911556075,0.18477121890334336,0.12657793899601366,1.6863327758601692,0.9084141948925184,0.8922470533704603,0.9148597445086988,0.9108,0.9362154515960726,0.05404291729247561,0.00974163111145182,2974.3514397605245,171.69405672988796,30.949109494578,29.607251570360713,28.159506690892076,24.17517354660605,6436.9101832199985,10469.167596138424,2411.966198012841,0.3747086924252031,2.6687397976485787,1.7752460487630868,0.5633021972907676,7.0,5.0,5.0,5.0,5.0,1.1,5.0,4.0,50.0,0.0,0.0,5.0,4.0,55.18911565,0.0
2014SBa_R1_T25,001,41.515378182456395,34.2725174324013,33.468302816088574,22660.16605876138,5.227255878412377,1.2404387043641634,0.8061663961965699,6720.745291919999,0.5762028651146877,4079.681970364459,23780.90594586419,0.6070282079086151,1.0494585910887215,1.6473699030318287,0.9528722795652064,0.8730797182291165,0.8872707966627977,0.9233594359879668,0.9144823632429648,0.9928334604772109,8530.24347483947,7250.195966684517,3830.746119121152,3048.9743766795386,0.3764422313905028,0.3199533466737894,0.16905198793280787,0.13455216386204175,1.7354998743384582,0.8934835920683523,0.9044549566718281,0.8886469009896889,0.9108,0.8627999170879234,0.11970499554393245,0.01749508736814423,3305.167433962613,458.55944711933387,67.01923803920398,31.944022331922326,28.122970124218305,24.751811389910465,7970.334110639998,13409.214868969755,2857.578353457309,0.3585267962158053,2.7891917997618156,1.8494968867857695,0.5406875821985807,7.0,5.0,4.0,5.0,5.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,5.0,57.01836875,0.0
2014SBa_R1_T25,002,35.990431788699844,30.238434405691986,29.520194228169608,15703.328577829461,4.871354447767964,1.2191800470728615,0.8202233971929802,5140.7740196999985,0.5899068280930131,3181.3968931644813,16379.530022839435,0.6188556199850502,1.043061026307802,1.6158857861291736,0.9587166759933232,0.8832862423142394,0.8948413228579367,0.9286042937156674,0.9211403695615594,0.9939702854433602,4899.2490175901585,5996.0552531603125,2773.9902576909594,2034.0021304680654,0.31198793257800755,0.3818333943305348,0.17664982579600233,0.1295268146741669,1.6951829549637385,0.8965280664437821,0.8906452442085785,0.8971508222339494,0.9108,0.9508981375231708,0.03913329256144156,0.009968569915387816,2637.7821695457533,108.55537231680898,27.652715828397003,29.23822131031667,25.729383595469987,22.381623774928208,6437.451699359999,9783.322119095166,2307.486911045396,0.35844725814017403,2.7898107107543866,1.631626412037934,0.6128853962047476,7.0,5.0,4.0,5.0,5.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,5.0,57.01836875,0.0
2014SBa_R1_T25,003,35.6643285211114,33.098240936668965,30.41087239211155,17180.926216869488,4.571931526770342,1.1727492740511638,0.852697180997251,5344.188220799999,0.6025134703793398,3372.404302594695,17934.26512467395,0.6310414534931673,1.0438473978815404,1.5846819483323018,0.9579944367629528,0.9249577513119068,0.8851347606346588,0.9218768963099498,0.9179996311350156,0.996612281353404,5522.322950674199,6505.636875224157,2986.631916283718,2166.3340374419367,0.32142172552094306,0.3786546076215872,0.17383416229046053,0.1260894791175386,1.6597139303298971,0.8751480592957506,0.8873130666031391,0.8656990801059814,0.8851384976375166,0.9164724537267144,0.0736267489595657,0.009900797313719912,2737.1658806950586,219.89599833484797,29.570037253812,29.037108930029675,28.735602603044118,23.362465896966626,6750.505636379999,11128.124079456591,2503.188987245437,0.3708150355071457,2.6967622783481486,1.7105356927984343,0.5846121798043286,7.0,5.0,4.0,5.0,5.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,5.0,57.01836875,0.0
2014SBa_R1_T25,004,38.349473513005854,34.93499383676395,32.287343489858245,20827.01569979032,4.720430248256808,1.1877556146745796,0.8419240352519649,6140.862157319999,0.5961279324169042,3823.750254251247,21719.523940746592,0.6226731941366376,1.0428533907027908,1.6059788817254959,0.9589075596964676,0.9153588629709978,0.8821090453838327,0.9197748219963872,0.9152264341697942,0.9960708523558476,7238.129740446031,7289.897856177716,3647.1069531504627,2651.8715306155705,0.3475356164694736,0.35002123978094035,0.17511423651479652,0.12732844536350302,1.6774922724148518,0.9657952922687096,0.974652359724926,0.9735473058465972,0.9719942592423064,0.9240421253942976,0.062494657477307834,0.013463217128394505,3370.0804605294743,227.92469982024602,49.101792800742,30.72893185849581,29.273469066861377,24.05742792838449,7552.410388379999,12473.766207005945,2706.259643004452,0.3583305863738885,2.7907190678849343,1.7111030158584783,0.5844183492940017,7.0,5.0,4.0,5.0,5.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,5.0,57.01836875,0.0
2014SBa_R1_T25,005,40.227331594095375,33.655868609506825,32.70021482219958,21355.75348353463,5.297651953302179,1.2301855450437524,0.8128855066041556,6489.160729919999,0.5736392498036383,3915.137445712334,22369.906987586714,0.603334947100409,1.0474885376830183,1.6574541302570638,0.9546643844064776,0.8794064625645516,0.8887090265054176,0.9243569853166588,0.9163571794344648,0.9935138285757059,7087.060552960574,7723.058587912898,3644.716969362249,2551.16121668298,0.33185719990749685,0.3616383095013438,0.17066674665318365,0.11946013605419893,1.7432558883345388,0.8375894353904798,0.8620417144713984,0.8327016301871668,0.8587104750729433,0.8319926829774494,0.1486474149347542,0.019359902087796352,3032.3778500331355,541.7777556645299,70.56136366458298,34.00597004164659,28.922580174369052,25.614954114684416,9304.49162016,13809.4756476316,2904.099628092366,0.3121180335957385,3.2039161226269286,1.7880837611725944,0.5592579171706237,7.0,5.0,4.0,5.0,5.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,5.0,57.01836875,0.0
2014SBa_R1_T25,006,39.441834908895046,33.069693664935755,32.28726452165566,20138.62035286203,5.349207368447994,1.2215910977048146,0.8186045247700717,6260.375921579999,0.5717903943705973,3775.258696450564,21185.1862084042,0.6030402556876745,1.051968100952528,1.6582640886215034,0.950599166547472,0.8820957587764946,0.8940001884685829,0.928022288538732,0.9204005901256008,0.9938436417857384,6522.616866155642,7315.473218735385,3545.1561737939483,2755.3684099858287,0.3238859838394377,0.36325592769296794,0.17603768836578335,0.1368201178485519,1.7488926184231508,0.8959217015714115,0.9084286565836672,0.8882425524241374,0.9108,0.8636874191455255,0.12325918905821966,0.013053391796254804,3061.906786211921,436.97307506658285,46.27631251544399,32.25337752433996,27.617929949985975,24.55790713363557,7890.408632699999,12461.444920904716,2711.253420801611,0.34361381609127817,2.9102438643921067,1.7034366128209149,0.5870485537727089,7.0,5.0,4.0,5.0,5.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,5.0,57.01836875,0.0
2014SBa_R1_T25,007,38.51821571321087,33.319629062083614,32.976582087222795,20272.51147721401,5.049262535184716,1.1680475439004108,0.8561295344714678,6168.295134539999,0.5828954731783135,3776.900937913351,21258.32156332932,0.6123087264038661,1.0486279209768037,1.6331630709774023,0.9536270968910436,0.9047414593452744,0.9204972195588595,0.9462698162312744,0.9413807921456504,0.9960856646822392,7142.520769516934,7149.0291684718495,3360.4260803531547,2620.519718034833,0.35232540267864765,0.35264644819697083,0.16576269221158024,0.12926468045068104,1.7155734535857172,0.8546666679725178,0.8717127435985635,0.8553058637514286,0.8851384976375166,0.8937377080962781,0.09327436472448897,0.012987927179232951,3003.3395032817875,313.44160784854495,43.64496922282199,32.147989067930716,28.169307732037478,25.44571935323735,7470.007762139999,12686.821499821828,2745.506343331091,0.3675372811854431,2.720812421462747,1.7746215885888907,0.5635004140770995,7.0,5.0,4.0,5.0,5.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,5.0,57.01836875,0.0
2014SBa_R1_T25,008,35.11158562188621,30.04307358924282,28.8784643684868,14561.31422044906,4.56872349913363,1.2158397750609349,0.8224767938274453,4785.009437339999,0.6026544599895903,3008.3747236310023,15068.391227534896,0.6287082111385274,1.0348235742604692,1.5905629706809468,0.9663482982735916,0.8894861512464204,0.8891534002106484,0.92466509194654,0.9179143691006436,0.9944689146150536,4536.911122316001,5458.955149630124,2648.1549440440713,1917.2838223038054,0.3115729153035258,0.3748943994329774,0.1818623582976567,0.13166969638024048,1.6593256441133333,0.8640103575038418,0.8772994012733538,0.8661475614066291,0.8851384976375166,0.910084935908814,0.08060432771744631,0.009310736373739794,2410.0459225269565,213.45274895630402,24.656272560809995,29.289156224999395,25.64383392506013,21.012505395373637,5830.1931956399985,8795.393578634112,2154.548299377252,0.3695500692821793,2.7059932689024198,1.6111862687184841,0.62066070163035,7.0,5.0,4.0,5.0,5.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,5.0,57.01836875,0.0
2014SBa_R1_T26,001,38.22720727049831,32.75159510232265,32.807178153984474,18326.886277452388,5.415316389424596,1.1671861218077697,0.8567613864797955,5903.1596150999985,0.5694540965822266,3568.8023502911524,19536.06664160442,0.6045579965620999,1.0659784944286848,1.6541010220469072,0.9381052293516988,0.9025793577942318,0.9248296231293031,0.949236628426326,0.9441078324798806,0.9959149077849474,6322.794807761685,6673.836903331355,3273.022895328449,2057.230796539941,0.3450010390221406,0.3641555255102004,0.17859132455878535,0.11225206319258699,1.7560677954585662,0.8903756946039765,0.9008210643538702,0.8887108539812549,0.9108,0.8926443614697651,0.09441323616835104,0.012942402361883895,2921.645432476385,309.01668360106487,42.360779250998995,30.280521510272774,27.855539970278453,27.642907824026427,6621.981965279999,11866.526463075676,2599.4327454489207,0.3925460321514192,2.547471934741819,1.7780665957168214,0.5624086310427836,7.0,6.0,7.0,5.0,5.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,4.0,53.32834082,0.0
2014SBa_R1_T26,002,36.69854117577199,31.213172004414748,29.95715029673975,15448.083905990337,5.297351907500009,1.225034451283102,0.8163035733016318,5229.018107279999,0.5736500800450083,3178.254821196997,16367.497610251334,0.6078110184342512,1.0595163587831415,1.6452482262925168,0.9438268618603528,0.8854830809839654,0.8851301721391586,0.9218737103305688,0.9146101062746358,0.9940423917339442,5261.344678868948,5737.112796305284,2707.881364739033,1740.7258468655218,0.3405823473569265,0.3713802197876846,0.17528914143772822,0.11268231435424278,1.7432229764903728,0.8597577475346981,0.8492888725464559,0.8472588266009777,0.8587104750729433,0.9122457672686428,0.0789073744971376,0.008846858234219478,2470.2533132488197,213.67180894128296,23.956242548930998,29.24807290236319,26.8313953010113,24.27276592762709,5982.658793099999,9955.048896361759,2318.748272115591,0.3875782243824236,2.5801243132103817,1.7352018776365763,0.5763018199139142,7.0,6.0,7.0,5.0,5.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,4.0,53.32834082,0.0
2014SBa_R1_T26,003,38.56604174484778,32.258184018089324,31.743250062061485,18148.83510870332,5.479297086891898,1.2149367714221762,0.8230881009794639,5887.870425359999,0.5672289444582422,3570.5852164258567,19395.945279296466,0.6064306716137596,1.0687157144314507,1.6489931113459706,0.9357025320171258,0.8829993633589343,0.8999717958254566,0.9321502768115624,0.9246612757466576,0.9939855367295806,6057.0304469432995,6918.410162010005,3023.6587379363964,2149.735324568139,0.3337421057971173,0.3812040894400029,0.16660346076351715,0.11845031990715635,1.7629565800015643,0.8323671166520509,0.8304930038084026,0.8309800299585796,0.8587104750729433,0.8987541001812952,0.09473665639804704,0.006509243420657814,2717.525688269337,286.45131892083293,19.681730746227,30.823584306852307,27.237266015807037,26.07900380750617,6849.418744079999,11848.790547585222,2611.647434772265,0.38129475395697343,2.622642954360823,1.7126464419020215,0.583891675207304,7.0,6.0,7.0,5.0,5.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,4.0,53.32834082,0.0
2014SBa_R1_T26,004,37.99705146112453,32.928571581455515,32.03564957491372,17868.896998437667,5.566125178027228,1.1860864994252849,0.8431088293177159,5857.787475539999,0.5642640005776389,3540.5607106701186,19201.758805007074,0.6044194545217318,1.074591162884085,1.6544801669087326,0.9305864728275912,0.9006765951191804,0.9056745001207518,0.9360838661585884,0.9307093810597826,0.9956407706362768,6798.053534214987,5904.687126132035,3324.744225793881,1841.4121122967679,0.3804405797856107,0.3304449696390493,0.18606320390590267,0.10305124666943727,1.77222009374388,0.904639549136046,0.9000336925169578,0.9025789112070796,0.9108,0.8983946135629647,0.09440021020960596,0.0072051762274293295,2986.932303927792,313.856553808116,23.955368057972997,29.541361877091934,26.74306962709353,25.977495442430982,6247.448663939998,10562.038244381014,2410.0285334667333,0.38576203873067627,2.5922716586899837,1.788754936334765,0.559048072872991,7.0,6.0,7.0,5.0,5.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,4.0,53.32834082,0.0
2014SBa_R1_T26,005,40.360711806374844,33.44885451817065,34.32294671310888,21372.69149890013,5.756627538198651,1.2066395811685993,0.8287478842949324,6674.923809179999,0.5579697094955797,3973.9992347907,22897.8407497694,0.5953624862841539,1.0713597185898531,1.6796489920641742,0.9333933156607956,0.8899167762851834,0.8986892735310149,0.9312644804319896,0.924641750998614,0.9946402883584526,8381.961727282636,6944.757700083586,3674.4387307972734,2371.5333407366365,0.3921809158998053,0.3249360381419894,0.17192213395240205,0.11096091200580324,1.792211983879964,0.8965663766030276,0.9023461454903532,0.8947978585846336,0.9108,0.8940450087736146,0.09666076681843484,0.009294224407950587,3285.1136073137573,355.1740653462209,34.151058137294996,32.14187390599072,27.915346899684,27.970403044845614,7012.991183219999,12764.377843785227,2741.779742496662,0.3909572493199371,2.5578244213132804,1.8379875000724064,0.544073341064945,7.0,6.0,7.0,5.0,5.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,4.0,53.32834082,0.0
2014SBa_R1_T26,006,36.49325625570334,30.21100637842133,30.75092824463097,14550.928328586371,5.110395236976332,1.2079457333724972,0.8278517588766775,4964.735187719999,0.5805618626376814,3072.6696600060327,15551.55389476366,0.6188990034365002,1.0687671290505558,1.6157725161090863,0.9356575186667226,0.8868824541029235,0.9018405716227412,0.9334402265450668,0.9264561740441372,0.9943838606468612,5118.120987013187,5421.263714849366,2449.2637812749035,1562.2794082034368,0.3517384507322643,0.3725716732587359,0.16832354101168542,0.1073663049479959,1.72246932558862,0.7995508160413102,0.7762695366963547,0.7862066827599269,0.7589999999999999,0.9404549719578918,0.05218941954906976,0.0073556084930383875,2303.42230073637,127.82565506729698,18.015825471236997,27.815454146924893,24.844144515323663,24.3887215485393,5639.694730559999,8928.837546609551,2149.99442005753,0.3812253185278424,2.6231206360103445,1.6470029897554332,0.6071634394230773,7.0,6.0,7.0,5.0,5.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,4.0,53.32834082,0.0
2014SBa_R1_T26,007,34.71837478912419,29.089951915745697,29.893626089209643,13783.435274506985,4.973839480048816,1.1934834024367005,0.8378834577492481,4745.547888839998,0.5858270373849755,2939.226200791474,14583.74207142609,0.6193649858014473,1.058062941565758,1.6145568815228033,0.9451233577089144,0.8968798681918225,0.9029714327919768,0.934220387216946,0.9284206255753241,0.9952982539052164,4874.058868299489,4886.707505515999,2605.0609041247885,1417.5992516571268,0.3536171332638864,0.3545348026956793,0.1889993932748357,0.10284803631494056,1.706988473020666,0.9041306152828584,0.87502148648159,0.8770773777477132,0.8851384976375166,0.9510716124212409,0.04256556556674165,0.00636282201201734,2477.599474541499,110.885890719879,16.575538863410998,26.934012081956592,23.62191726739339,24.24812832717196,5392.763370719998,8289.529854878203,2043.5267922509397,0.3789387094835767,2.638949188808964,1.6963425466986055,0.5895035775328419,7.0,6.0,7.0,5.0,5.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,4.0,53.32834082,0.0
2014SBa_R1_T26,008,39.24638811872026,33.956486191497405,32.98302121987364,19864.052928814937,5.268191347396086,1.1898967003990732,0.8404090873305349,6171.866836739999,0.5747065582447572,3763.133268387276,21154.335479142344,0.60972366512933,1.0649556540627072,1.640087234908108,0.9390062357855866,0.8992309845893824,0.9035022020362438,0.9345864430086254,0.9290437022117116,0.9954984915994224,8405.569485184804,5965.406531309807,3516.0330014196747,1977.0434736551726,0.4231548070933512,0.300311651035542,0.17700481437598728,0.09952870548322287,1.7400184244532633,0.9401505583443684,0.9312275866972856,0.9296728760413588,0.9108,0.9301671055454168,0.06109988092758345,0.008733013526999595,3270.4982399327037,214.829197724196,30.705563762775,30.184426006791767,26.69935956018084,25.69564496572168,6606.934729559999,10812.022051491092,2448.380321701504,0.3705773436427694,2.698492007552366,1.8124535175840109,0.5517382875192263,7.0,6.0,7.0,5.0,5.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,4.0,53.32834082,0.0
2014SBa_R1_T26,009,37.49611074696017,31.70360957860152,31.1536136382897,17544.89634951675,5.141929839815452,1.2035878464151957,0.8308492005618301,5635.858031099999,0.579372598257603,3446.6340497080023,18541.78128062121,0.6115544484422176,1.0568190835240765,1.6351773788045374,0.9462357517858146,0.8889586593279922,0.9035682506151173,0.934631989737194,0.927911047661673,0.9945958221024772,6672.876275013991,5678.4051575763915,3370.5959729492156,1823.0001424215568,0.3803314731578786,0.32364996888299064,0.19211261815417072,0.10390486817961557,1.7260049974876028,0.9468912428271776,0.9468270550722564,0.9397736678807264,0.9600674976271201,0.9070013584644059,0.08602587412877702,0.006972767406817021,3057.1351262995945,289.95846490789194,23.502381741729003,28.56894876396709,25.560492770041147,25.769189580108446,6193.861609319999,9877.189468407205,2310.377977489366,0.3730109135814247,2.6808867075727254,1.7394302087142544,0.5749009043249722,7.0,6.0,7.0,5.0,5.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,4.0,53.32834082,0.0
2014SBa_R1_T27,001,37.8470308631707,30.947452462180014,28.59001727193857,15782.889765188302,4.727313717561034,1.3237848198265345,0.7554097803682608,5106.773719079999,0.5958384500697359,3223.041428860963,16570.936344624686,0.6311306523762724,1.0499304367679578,1.5844579822496283,0.952444052463456,0.8516449284043608,0.835383817805967,0.8870008558421105,0.8743585679425938,0.9892516711663676,5141.91020178914,6010.08296261759,2581.038637508529,2049.8579632730425,0.32579016126251154,0.3807973731067801,0.1635339710223044,0.12987849460840395,1.6783072658083105,0.8121510431398604,0.7891190843592047,0.7917284118211584,0.7589999999999999,0.9415631266463164,0.050617225181100095,0.00781964817258351,2430.2108095274784,130.64501391588897,20.182814065161,30.91093173331302,27.24971443883089,21.431649480649067,6476.567599259999,10362.100315935153,2413.330739838985,0.3726249595719077,2.6836634914334656,1.7241193475010057,0.5800062515680439,7.0,5.0,6.0,5.0,5.0,1.1,5.0,6.0,10.0,0.0,0.0,5.0,5.0,57.65861833,0.0
2014SBa_R1_T27,002,33.550684890808284,28.041102556563462,25.97749445137905,11480.572210738257,4.320666053109534,1.2915289022043157,0.7742761298591546,4008.45224934,0.6139736974527528,2568.513647257139,11876.090187689373,0.6407744155315933,1.0344510682648005,1.5606116220642008,0.9666962804508588,0.8649609919913547,0.846932936974672,0.8951572811122717,0.884663204044262,0.991085218076458,3344.282102777517,4455.957745352024,2088.4090226655153,1591.9075991059558,0.2912992524579455,0.3881302833655088,0.18190809520035411,0.1386609978914621,1.6287342668729765,0.8530394616016198,0.8053621793294963,0.8469876739870922,0.7740311621633846,0.960393485732112,0.036861075082412376,0.0027454391854757412,2005.6944209121264,76.981001787261,5.733599966126999,27.630450026494866,24.271360855606684,19.61656789009811,5260.356913679999,7195.479577562177,1876.9430128010247,0.35680906136233403,2.8026194070909978,1.6147997779080665,0.6192718216096583,7.0,5.0,6.0,5.0,5.0,1.1,5.0,6.0,10.0,0.0,0.0,5.0,5.0,57.65861833,0.0
2014SBa_R1_T27,003,35.20381952677458,30.23161275189546,29.07656328355048,13591.953673624952,4.759404734370111,1.2107283513347842,0.8259491065006749,4632.935574959999,0.5944962514783301,2934.2157164882287,14411.086439013632,0.6333383378666047,1.0602660062753306,1.5789348918438957,0.9431595411730284,0.8918153418723308,0.8912868986137681,0.926143639519172,0.9196800535921156,0.9947057966000152,4318.096432050719,5047.783930279331,2411.511569372565,1814.561741922336,0.3176950522153369,0.3713803071647092,0.17742199740218942,0.13350264321776453,1.6820963925563976,0.8753215012707026,0.8201234555101881,0.8435138446447576,0.8174680177230176,0.9644892738024762,0.031074650490867568,0.004436075706656199,2325.877042310415,74.93687917293599,10.697647889213998,27.72690778924984,25.82690934798991,20.674534069742144,5522.162684939999,8428.695690066099,2096.126651802236,0.3795843714490297,2.6344604130633424,1.66978139446624,0.598880789613576,7.0,5.0,6.0,5.0,5.0,1.1,5.0,6.0,10.0,0.0,0.0,5.0,5.0,57.65861833,0.0
2014SBa_R1_T27,004,40.75539009650364,31.16908550787429,28.911771601082076,16102.45980567051,4.853699681297678,1.4096469306287094,0.7093974939909209,5221.194927299999,0.5906212017356879,3275.710893219148,16923.102306823974,0.6273872051954003,1.0509637975226909,1.5939120079577478,0.9515075613043744,0.8155981249018661,0.8111854401431209,0.8697880393929015,0.8502966672210149,0.983570650275898,5145.975273007403,5787.054100425708,3002.6324773422443,2166.78746100366,0.3195769674391759,0.3593894454801114,0.18647042213295026,0.13456251325282748,1.6931325815281442,0.9469228705536108,0.9277662629901148,0.9262728795468296,0.9108,0.9457337135975524,0.04994936039742805,0.004316926005019546,2839.6907633655,149.97957175179,12.962142224955,31.468865389951567,26.410153656041714,21.253990692344512,6276.275757179998,9945.445965403458,2346.549091507797,0.3738760344975867,2.674683338138526,1.7185679955319324,0.5818797991117478,7.0,5.0,6.0,5.0,5.0,1.1,5.0,6.0,10.0,0.0,0.0,5.0,5.0,57.65861833,0.0
