2.817964415495941011e-01 2.618842240371226371e-01 2.681125823574268541e-01 7.833189970817432402e-01 5.546235581426337546e-01 5.359814121488652994e-01 7.979160316815598897e-01 7.958325656373852475e-01 7.127907809555832364e-01 7.230895725875381430e-01 1.000000000000000000e+00 1.483381161320708463e-01 7.154972437327079549e-01 8.668921641340778805e-01 8.669427892149372816e-01 2.466461283961370876e-01 2.669833210971027659e-01 2.839915919545427658e-01 5.581038654922385600e-01 7.814719045470592818e-01 5.218456082604364665e-01
1.450280581631262500e-01 6.837177650308939869e-02 7.452067738785649043e-02 2.130699916825457008e-01 1.647061944788956733e-01 1.572350810769848339e-01 2.235167879101366273e-01 -2.651540469070314820e-01 2.581347142628164781e-01 1.199166435806158226e+00 2.918899964627805765e-01 1.000000000000000000e+00 1.169461702929441183e+00 2.108308348186861636e+00 1.215828113187253923e+00 7.500885877590093842e-02 3.576062639135783178e-02 4.260592095153797887e-02 1.124482137787179703e-01 1.409739813771052619e-01 9.783959864481532598e-02
2.572612761779233814e-01 2.120956583937335937e-01 2.187864597725488469e-01 6.371819563716339951e-01 4.610447240558893101e-01 4.431400545136514046e-01 6.567531098288827973e-01 5.351889514729832875e-01 5.850338268311336964e-01 1.012947716656194652e+00 6.332529541925036032e-01 5.263015786672867735e-01 1.000000000000000000e+00 1.415661262083496519e+00 9.511152772914754916e-01 1.994421439019559428e-01 1.978188938627581661e-01 2.114776022948479384e-01 4.149420930643593075e-01 5.923852434114000864e-01 3.992508503590099789e-01
4.372291590740153694e-02 3.155781849184880611e-02 4.144042935184046733e-02 9.989278482835003969e-02 8.151566619792274815e-02 7.281511054052011711e-02 1.072769829091019533e-01 3.294857388140625537e-02 8.295294599114379219e-02 2.686227661768559871e-01 1.281281724772394270e-01 1.583962460761433044e-01 2.356716893057614337e-01 1.000000000000000000e+00 4.269262664862534806e-01 2.929704688169871424e-02 2.245086314417204729e-02 3.545857138053500057e-02 5.789220689886589999e-02 7.733671125612022468e-02 5.282807789926469155e-02
2.935427843334880924e-02 1.151771250336814691e-02 1.428383000545212222e-02 5.077007623952605603e-02 3.815287807847800999e-02 3.541133190904487138e-02 5.126649113711442829e-02 1.515196849187188874e-02 5.762633896709457720e-02 1.023912277929041187e-01 7.235531571497925973e-02 5.174874731899493929e-02 8.956850865034496345e-02 2.403638084445289258e-01 1.000000000000000000e+00 3.088222346998838186e-02 8.210411485823717118e-03 1.253022114917932105e-02 4.511962229056710322e-02 4.801507425308294830e-02 3.210295938204198868e-02
9.102972504563543454e-01 4.815244195815650552e-01 5.230884429787185930e-01 1.786538273022223455e+00 1.259230174554825554e+00 1.233346667676650243e+00 1.812963890730745709e+00 1.745676057470993303e+00 2.049687702699357850e+00 1.555460759577116825e+00 1.701088908590851823e+00 2.669268233457887107e-01 1.558679900307252231e+00 1.389674246434168259e+00 2.529607613661528198e+00 1.000000000000000000e+00 5.558118811132564119e-01 5.402001253792698687e-01 1.603861820460309673e+00 2.049881569401462933e+00 1.383639869857488103e+00
5.739403131430443894e-01 8.399759992494946204e-01 7.234242640018528903e-01 2.113732612647676312e+00 1.469141114435563944e+00 1.427173645989932460e+00 2.150257209056225527e+00 2.382466669397990788e+00 2.195007348629065991e+00 1.618242123883557149e+00 1.955549106157945971e+00 1.338513527697080263e-01 1.642074563211680438e+00 1.111779083453484196e+00 7.101765124654175754e-01 5.919971031469803968e-01 1.000000000000000000e+00 8.467201941609278082e-01 1.672314670477142329e+00 2.366753517608942925e+00 1.562244737727097599e+00
4.362187649291840996e-01 6.017339057047321749e-01 7.006853792917693280e-01 1.726933154119391300e+00 1.221032132735079268e+00 1.170223446711956994e+00 1.767144308922009133e+00 1.945992306543802730e+00 1.782211885284644470e+00 1.361062371507818947e+00 1.610720082324692548e+00 1.243814499544424884e-01 1.358985449974531523e+00 1.362521460868588496e+00 8.559964775859070230e-01 4.441909125475492215e-01 6.553312843850311875e-01 1.000000000000000000e+00 1.356465699159396188e+00 1.932057827598756328e+00 1.267718092033308430e+00
3.680227002908419975e-01 3.369444854802675637e-01 3.472118774841555511e-01 1.023914946161494477e+00 7.131181434874096503e-01 6.949317703709830818e-01 1.040131522646892570e+00 9.403251957649987336e-01 1.261439440001820289e+00 8.326727733446713797e-01 9.998728471804549933e-01 1.018386472171270846e-01 8.379614618656540115e-01 7.015681238197812863e-01 9.654798560470008173e-01 4.157419150568006927e-01 4.083594617849811148e-01 4.276016938891184505e-01 1.000000000000000000e+00 1.249032599736851212e+00 8.236857303968229127e-01
2.935931812828689869e-01 2.955816184530103419e-01 3.003980995195877912e-01 8.736722565385345307e-01 6.103968993853070568e-01 5.937187296517760782e-01 8.890159127180465859e-01 9.299412077379893837e-01 9.575324444927882928e-01 6.975967836101049091e-01 8.188726684602287698e-01 7.652583496234340033e-02 7.034868940520208058e-01 5.527796222133698478e-01 6.086966881301765220e-01 3.115742952276949751e-01 3.376792157468639366e-01 3.564538126328049561e-01 7.309726829641419732e-01 1.000000000000000000e+00 6.631660238856926792e-01
4.554027236536246082e-01 4.465662219554765167e-01 4.524682432731275683e-01 1.328588319062365075e+00 9.306598200518896302e-01 9.047171046212152401e-01 1.352145755224772650e+00 1.434404604002782024e+00 1.428696662232974424e+00 1.065544986453739629e+00 1.238579853970408484e+00 1.171447838764435867e-01 1.071588148201770174e+00 8.462145386516697343e-01 9.270184968834466188e-01 4.760879479836044315e-01 5.064724755179803584e-01 5.301954869474808651e-01 1.093917493401969976e+00 1.504366769744896359e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.764041296079680743e+00 1.549468225582193437e+00 3.390757943692467968e+00 3.893357461009505194e+00 3.624584562182711522e+00 3.240873838647894800e+00 1.455518672989148721e+00 3.166364840842764927e+00 1.644933943712907132e+00 1.634032650720606439e+00 -1.763734210375825562e+00 1.597471111214726847e+00 -1.670787660328726165e+00 -4.642649036604336032e+00 5.200412943052518111e-01 1.623751817302184319e+00 1.521483564383915077e+00 4.309562680105049282e+00 3.211660598850393455e+00 3.637686441987861397e+00
1.156404839126707884e+00 0.000000000000000000e+00 3.774561697008761985e-01 9.202665186961070942e-01 2.344818033894494835e+00 2.109935974574904005e+00 7.669251582475441475e-01 -2.197694302935178090e+00 1.025060228146321473e+00 5.598004358121914104e-01 -4.232093526738691658e-01 -1.235713599871281598e+00 4.677828370446807105e-01 -1.842785152014947858e+00 -1.228485233586793735e+00 1.221212159000010233e+00 -2.501674926504819374e-01 -1.050974149459393270e-01 2.911227412352526578e+00 4.915383683618534394e-01 1.954650865566576190e+00
9.996917974820306307e-01 5.269623768905347116e-01 0.000000000000000000e+00 1.111213252354049441e+00 2.384442461275725567e+00 2.206581701193375267e+00 9.167964940402962837e-01 -1.727687766071926090e+00 1.085466222400695901e+00 4.956940011781095778e-01 -3.109339696315598367e-01 -1.294429167415234172e+00 4.882078603438790854e-01 -3.700772480097110240e+00 -1.921723054006942544e+00 1.122147635264505450e+00 3.571205967483851995e-01 -5.228103651890182446e-01 2.929684189921407000e+00 6.652082610440329669e-01 2.070986675919449738e+00
2.206584404917746878e-01 1.937236824369671928e-01 1.057221010304282005e-01 0.000000000000000000e+00 1.677912397578442905e+00 1.454286281969613626e+00 -1.590635944280335834e-01 -3.171057362553742820e+00 1.952909460650420481e-01 -3.458983132017301454e-01 -1.316449838093390445e+00 -1.402950769043465939e+00 -3.937476724946711859e-01 -3.070409520411413684e+00 -3.902966366884041083e+00 4.074141888495571573e-01 -7.655871573389244795e-03 -3.303788777058451753e-01 2.173556994726427050e+00 -3.558081043933019050e-01 1.338839764243988428e+00
-6.251624576115508702e-01 -4.678861151422816222e-01 -6.233457458288247377e-01 -1.988337478939468106e+00 0.000000000000000000e+00 6.910305181720949970e-04 -2.296634816339970353e+00 -5.663607745177175801e+00 -1.300407483235683559e+00 -2.287648821561242052e+00 -3.141558328945970313e+00 -1.809591383108184237e+00 -2.308812650494152408e+00 -6.073056370595839581e+00 -5.921404292837980421e+00 -1.839271984697709306e-01 -6.131192371757091530e-01 -1.037353432117954721e+00 9.536029913979109374e-01 -2.153138308330721618e+00 1.175242346208353744e-01
-6.359824022312946523e-01 -4.747344030525473269e-01 -5.940309611886632757e-01 -2.040202347815361250e+00 1.330721635164845706e-01 0.000000000000000000e+00 -2.297416082478230592e+00 -5.666506574986656553e+00 -1.464479043554309357e+00 -2.258410859890111588e+00 -3.196892511760942135e+00 -1.783500711354931489e+00 -2.296712399492977230e+00 -5.249989563620947486e+00 -5.527497651493186837e+00 -2.491794807002323531e-01 -6.521500024198869649e-01 -1.002310902742876930e+00 8.647246201296486801e-01 -2.279791126212477703e+00 3.589884016948471923e-02
2.480057401927277527e-01 2.500245738338612300e-01 1.486950554231534494e-01 1.895524041343101818e-01 1.751127930022489565e+00 1.553494795863553435e+00 0.000000000000000000e+00 -2.959142193449190827e+00 4.294769872856822879e-01 -2.605109255293201476e-01 -1.128145515987234004e+00 -1.426475095549429195e+00 -3.155490790011276081e-01 -3.242138758076959615e+00 -3.771870336198390294e+00 4.786893806489114223e-01 7.067207398960609344e-02 -2.544774867278026820e-01 2.327749312722343422e+00 -1.251825545335344125e-01 1.485780811043859062e+00
1.898845692287604692e+00 1.671194951336066437e+00 1.651636350776979567e+00 4.477698507620174517e+00 4.823695473424533198e+00 4.513743603563624696e+00 4.402291004984849820e+00 0.000000000000000000e+00 5.623254488405617479e+00 4.941359555206505938e+00 3.655720309187137751e+00 5.609820575223770645e-01 4.827102845291705080e+00 3.663629271620293615e+00 2.273950164612124514e+00 2.096337567660394807e+00 1.645278607470561427e+00 1.425649776074278119e+00 6.058985944642785171e+00 4.720113898278534670e+00 4.698755353796031820e+00
1.379619616519278225e+00 1.314099448469576270e+00 1.210513459918607593e+00 3.309450151997494594e+00 4.118821670731236395e+00 3.770772490977559510e+00 3.263608095242749751e+00 3.511787293231270368e+00 0.000000000000000000e+00 2.216142358634981324e+00 1.451647929966674466e+00 -1.307338067726772746e+00 2.113814354916964344e+00 -1.948049242243295731e-01 -2.984892011038936754e+00 7.752030405761638487e-01 6.789989702939385197e-01 4.180422547385452825e-01 2.559070356465349860e+00 1.229861903838656234e+00 2.509372669138929091e+00
1.645546222479081111e+00 1.867465171844474359e+00 1.755688365050925626e+00 4.922204487567148234e+00 5.059935743422589560e+00 4.752606611874283793e+00 4.803946826619506005e+00 4.756936172674463670e+00 4.277522295987626677e+00 0.000000000000000000e+00 2.828845027138163548e+00 -4.324685626405830874e+00 1.217979798456602508e-01 -7.678937277624062752e+00 -5.319905647112834757e+00 1.867531303862874914e+00 1.824782413516168988e+00 1.561258082654102264e+00 5.616446514956741076e+00 4.769268678561574326e+00 4.769607190636163452e+00
1.452654218103240913e+00 1.467203155267043035e+00 1.378193277541412742e+00 3.758452426469507390e+00 4.335720528609245505e+00 4.025788088868753611e+00 3.690929537807938754e+00 2.650020152876512824e+00 3.212310255737687914e+00 2.402498840080937281e+00 0.000000000000000000e+00 -1.298984762776381752e+00 2.402414074881924044e+00 -1.919047250129203297e+00 -3.579097535041374734e+00 1.489996858401167579e+00 1.258687893558966930e+00 9.961748510697101544e-01 4.460373524567920356e+00 3.254339077839614625e+00 3.778683551613362557e+00
3.666013575133775682e+00 3.514560929660293986e+00 3.474910981822847855e+00 9.883181155601976187e+00 8.674468627930924214e+00 8.218558005184791071e+00 9.931296591269859420e+00 8.802815336246133882e+00 8.795092949010062000e+00 8.201948503876764107e+00 7.822127887224225695e+00 0.000000000000000000e+00 8.139102434039749312e+00 5.132774201885615284e+00 3.341472077599137336e+00 3.419608232209285337e+00 3.340902647856293761e+00 3.211686104213735682e+00 8.818284846751861750e+00 9.354433318112416629e+00 7.852816374761752094e+00
1.594719885635164758e+00 1.814328484528746399e+00 1.720442122740277524e+00 4.774620351556263742e+00 4.976261365423157557e+00 4.664137432076989498e+00 4.664875319477750359e+00 4.576332532432527245e+00 4.095608020935245008e+00 -4.433196982169920058e-02 2.732836341556549087e+00 -4.339330797044709698e+00 0.000000000000000000e+00 -6.455947756815298533e+00 -4.414959946060350582e+00 1.819438632332466943e+00 1.759258117025494839e+00 1.520123278697820712e+00 5.495539778892122307e+00 4.613282815996019082e+00 4.656812602589981864e+00
3.433916898990299948e+00 3.352166821357317694e+00 3.264024526874401477e+00 9.370484564385934689e+00 8.256900094022137537e+00 7.844385313859422837e+00 9.381132627555331283e+00 8.682525648200275725e+00 8.357431177432227187e+00 6.731793330156043531e+00 7.161718901277157379e+00 -9.094547565565619385e-01 6.831646721654179188e+00 0.000000000000000000e+00 1.106449592996098463e+00 3.267462282876789637e+00 3.227311091680058919e+00 3.034451372120910762e+00 8.522490116953175487e+00 8.960878144248786370e+00 7.583629179013531285e+00
3.552077327763635495e+00 3.467484635139296945e+00 3.418216114025863561e+00 9.690282921013247730e+00 8.529384278913463291e+00 8.082856597469604054e+00 9.735554633349792653e+00 8.791497636225033219e+00 8.574389044779113789e+00 7.703436779914595078e+00 7.550435884120489050e+00 -3.089204401904242503e-01 7.684991661384485084e+00 4.061807480140524618e+00 0.000000000000000000e+00 3.310892606684319173e+00 3.309042320117932867e+00 3.165005582081865221e+00 8.658708706607995964e+00 9.180806521831987865e+00 7.736124214063429427e+00
5.418216415238568118e-01 1.863134399920477247e+00 1.680837770930121211e+00 3.762207797874246307e+00 4.358143564003534642e+00 3.991406568183633485e+00 3.718281664225013827e+00 2.890409680127462355e+00 1.770836302026121079e+00 2.725526514955596724e+00 1.981186478707094301e+00 -1.055621243935526365e+00 2.656069830382124852e+00 8.913889421226488252e-02 -5.456395877543829265e+00 0.000000000000000000e+00 1.441124183594551189e+00 1.364059275439161167e+00 3.334868616653041684e+00 2.346268891038083115e+00 3.121907783369372691e+00
1.730409433290000853e+00 7.026409974367573419e-01 1.050771564340832187e+00 2.801623743581769244e+00 3.749737600763412448e+00 3.435103474763688158e+00 2.726030367200791726e+00 8.945445799430621348e-01 1.435579770160654967e+00 2.630028280561730547e+00 1.256775771249520668e+00 -5.915124714938116979e-01 2.491679628510869549e+00 1.116641795066249054e+00 7.972559454886321006e-01 1.433980969707080444e+00 0.000000000000000000e+00 3.811394184246963412e-01 3.223706087758006156e+00 1.439209696252208071e+00 2.627410055456844695e+00
2.246609711052629077e+00 1.575744685227378650e+00 1.217938748463363252e+00 4.316934689571006345e+00 4.736530693325304853e+00 4.444395020615812264e+00 4.234001046433754745e+00 2.603374910258739572e+00 3.044991048041649329e+00 3.665041901696236337e+00 2.616483782675927294e+00 -5.439054343882842035e-01 3.612722452361025294e+00 4.567464381870496304e-01 4.229497109599409388e-01 1.984905178797633285e+00 1.235113185916808298e+00 0.000000000000000000e+00 4.454127906847058505e+00 3.140882065046661786e+00 3.774987007515665294e+00
4.053279577301345249e-01 5.387530429775782004e-01 4.078088750138718632e-01 8.395823343538821870e-01 2.373602166624900089e+00 2.078620208210635756e+00 7.430364359556362874e-01 5.641284792434255735e-01 -2.345513345933430305e+00 6.988321397090879739e-01 -1.021209937806475399e+00 -1.041482311926348991e+00 5.933907190820087996e-01 -1.349586914562115769e+00 -5.333280294556110412e+00 -2.506456555756666482e-01 -2.587171864217570061e-01 -5.583042233287663914e-01 0.000000000000000000e+00 -1.660159128605187773e+00 5.882389524899289679e-01
9.045338745019705362e-01 7.455803249389766352e-01 6.601076839703791110e-01 1.697380137984335402e+00 2.953046472191498406e+00 2.653909023084571217e+00 1.600415079980330724e+00 1.613370778845312215e-01 -1.798488195227460618e-01 1.516791310099693924e+00 1.363160808284311631e-01 -8.594443342372203309e-01 1.402730238467052803e+00 -3.339397343018377651e-01 -2.516219587762035026e+00 5.004768790739280160e-01 1.837938804040435137e-01 -1.216124596795245677e-01 1.979194138614963849e+00 0.000000000000000000e+00 1.648498226540100253e+00
7.524214735661662046e-02 4.083728183219160340e-03 -8.272066035288012931e-02 -5.617619895772132388e-01 1.355481660611807637e+00 1.104054236581069048e+00 -7.002194800975549693e-01 -2.402306650741783400e+00 -2.441140716579359271e+00 -3.240550325746848759e-01 -1.928941745201196767e+00 -1.063438252520416905e+00 -4.304529003523466235e-01 -1.807389932959527989e+00 -4.099030587724563190e+00 -3.229916300594608547e-01 -6.343371853151741346e-01 -9.504337906754766196e-01 2.275603388031419427e-01 -2.457982431379403199e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.140738171193420261e-84 5.439006364132758905e-114 8.215524338091467620e-234 1.202482638374250952e-248 3.072215500207842601e-260 2.769835375485881748e-227 1.406440287735993050e-111 5.953444707925378961e-109 1.762322123565686075e-118 1.288999903887277044e-146 4.015887586847020348e-10 3.277085860050973668e-126 5.631223614453036353e-15 3.319009340186897959e-08 8.084712533355132107e-292 3.910610484046004090e-63 5.108154478594935278e-46 2.879021975326050872e-140 4.977477887603040556e-152 1.746046883944928445e-171
1.928548944218477878e-88 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.273797759859772742e-254 3.730733053353295905e-187 1.893954253966195467e-127 9.933477683631189319e-222 1.442818514139063743e-04 4.147189872663288571e-139 1.289981259565147802e-11 3.412013714681353359e-03 3.977633430510125640e-75 0.000000000000000000e+00 7.328017573664322074e-193 1.294320425018362961e-197 0.000000000000000000e+00 0.000000000000000000e+00
9.633953355244004013e-116 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.712657062688844611e-227 8.720512806146121761e-193 5.297873686796865781e-139 2.664944431464978484e-234 6.916492100525574785e-05 6.628260744423674489e-148 8.317578472204632609e-20 4.740917465007196360e-04 6.690380665655303743e-91 7.870772559913787637e-229 0.000000000000000000e+00 3.633633067690303662e-201 0.000000000000000000e+00 5.434722104253711986e-323
5.214134282562248348e-233 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.695007941678954190e-246 1.714968378711789099e-171 2.100152594272756478e-312 3.065291431403720517e-05 4.635994103066358395e-181 2.788030511148948665e-15 6.735785950332655268e-06 2.541019284972738956e-177 1.503341493032504338e-304 1.649715798887940546e-220 2.852263038018452245e-285 0.000000000000000000e+00 0.000000000000000000e+00
5.197607855367637348e-242 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.573909799889039803e-316 1.037576860615747915e-219 1.803836016202337385e-175 8.660761482347398423e-288 2.662244400208029068e-05 1.948067504124075411e-181 3.468559667478424913e-17 8.533791247620609655e-07 6.727092253615057732e-173 6.913015979621019106e-273 3.270911939961303296e-218 7.601744051947351402e-256 0.000000000000000000e+00 0.000000000000000000e+00
4.658342639709274665e-256 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.768699348025077655e-322 2.649812422517058570e-240 4.377501870120984008e-179 1.273128884508286453e-311 1.233195108469947034e-05 8.493656722623529402e-193 2.877265435280129923e-18 3.638088382262889323e-06 3.424678767493459425e-185 1.656541138351823505e-284 2.396527012161964204e-219 1.879277472307623223e-262 0.000000000000000000e+00 0.000000000000000000e+00
9.963536624679931971e-239 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.800895777760722694e-247 8.470856371902196522e-183 3.991810074404020442e-306 1.278501967220644203e-05 2.936067404874987295e-185 1.439341140333105467e-17 4.493003674751614260e-06 4.380424095773628580e-177 3.477777781666653356e-303 2.582406429890552825e-227 2.660305487115933493e-272 0.000000000000000000e+00 0.000000000000000000e+00
4.904858178072070734e-116 2.275843043879905573e-250 1.212068228337710875e-233 0.000000000000000000e+00 3.556102295892783390e-313 0.000000000000000000e+00 9.881312916824930884e-324 0.000000000000000000e+00 2.512404282953342781e-47 6.624711698042335868e-34 4.502850869174968216e-95 2.214338387269286946e-04 1.474692901929389528e-39 1.006985558701317118e-01 2.767377692844297243e-01 6.650702146535642601e-63 3.588536383837796249e-133 2.790119582995956769e-104 1.275436492823408947e-74 6.948224056899351128e-150 6.091418911047649269e-167
3.607956019827258966e-115 2.736776331217573646e-189 1.470194487668769966e-194 7.458982431021498330e-255 1.226341647551057268e-220 7.701239297488337608e-238 1.312068816044438502e-245 2.725467169382727560e-47 0.000000000000000000e+00 7.784625500702980092e-103 8.722988798408059193e-171 4.158345783678670302e-05 2.699912911153515378e-109 3.459798049492450570e-07 5.528594823878310044e-08 1.332104560066874209e-225 2.038332542291616924e-263 1.518714449162350817e-193 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.036623163871080660e-123 4.773577339835970476e-133 6.109023790333409482e-135 1.540631901687919624e-171 2.244339201973627589e-162 1.273438064010412684e-182 3.802282091176099289e-181 4.210714284014343595e-37 1.122328788051027643e-104 0.000000000000000000e+00 1.548433801860981207e-131 4.839326756045402489e-235 0.000000000000000000e+00 8.844192738982698640e-124 7.663996051694644491e-20 1.414268019694446477e-57 1.110273031547455161e-79 1.729297060111079074e-70 6.915877131057382624e-76 6.215105984870611726e-113 1.014863760157850121e-110
3.519300959554878555e-149 1.211645173726219262e-228 7.434198122566063923e-234 7.460611455739452071e-312 3.360666169705925158e-287 5.734460330436245539e-307 3.422530911921058552e-308 1.291460488155632454e-93 2.852772276598380133e-168 3.159492939616489434e-132 0.000000000000000000e+00 1.412351718369046752e-07 5.982639261120076013e-140 2.872859322341804212e-20 6.813843814185651183e-11 2.766088797703244097e-108 8.433454938582877727e-171 4.581654600162498566e-135 1.409791403171758992e-195 7.052332387734577640e-236 5.266645469956162211e-237
1.075453228086944122e-10 3.187970880838278333e-04 4.221826346452645546e-05 3.250316240215528541e-05 5.312992055005241732e-06 4.992393199482179695e-06 2.951910319191401147e-05 3.163529548677249787e-04 9.554436558854963933e-06 9.520553910648344885e-237 3.168850121199616091e-06 0.000000000000000000e+00 3.982256557889112641e-225 5.806092933159495408e-92 2.099304861505493806e-10 2.317322031276034412e-03 7.912899075163483398e-02 6.603397017451445583e-02 1.216550443340170054e-02 1.926389542819909040e-02 1.117445953580311485e-02
6.223526225168070856e-127 5.003444867748375349e-138 6.066781427059857612e-146 1.394762235543545510e-178 1.974404584410782679e-179 9.170477019850398189e-192 3.961547774534542202e-192 1.441409661323974481e-41 8.120702111397881721e-107 0.000000000000000000e+00 6.254440932679542062e-133 5.787580956009513208e-230 0.000000000000000000e+00 1.508359926720019867e-91 7.278360112126246197e-13 2.270441918601888390e-72 2.155846586844850108e-87 9.163938350384825491e-69 4.798088974326179829e-89 2.308307131552249569e-112 7.903653076074531893e-120
